"StartDate","EndDate","Please.indicate.your.level.of.agreement.or.disagreement....My.attention.is.often.focused.on.aspects.of.myself.I.wish.I.would.stop.thinking.about","Please.indicate.your.level.of.agreement.or.disagreement....I.always.seem.to.be..re.hashing..in.my.mind.recent.things.I.have.said.or.done","Please.indicate.your.level.of.agreement.or.disagreement....Sometimes.it.is.hard.for.me.to.shut.off.thoughts.about.myself","Please.indicate.your.level.of.agreement.or.disagreement....Long.after.an.argument.or.disagreement.is.over.with..my.thoughts.keep.going.back.to.what.happened","Please.indicate.your.level.of.agreement.or.disagreement....I.tend.to..ruminate..or.dwell.over.things.that.happen.to.me.for.a.really.long.time.afterward","Please.indicate.your.level.of.agreement.or.disagreement....I.don.t.waste.time.re.thinking.things.that.are.over.and.done.with","Please.indicate.your.level.of.agreement.or.disagreement....Often.I.m.playing.back.over.in.my.mind.how.I.acted.in.a.past.situation","Please.indicate.your.level.of.agreement.or.disagreement....I.often.find.myself.re.evaluating.something.I.ve.done","Please.indicate.your.level.of.agreement.or.disagreement....I.never.ruminate.or.dwell.on.myself.for.very.long","Please.indicate.your.level.of.agreement.or.disagreement....It.is.easy.for.me.to.put.unwanted.thoughts.out.of.my.mind","Please.indicate.your.level.of.agreement.or.disagreement....I.often.reflect.on.episodes.in.my.life.that.I.should.no.longer.concern.myself.with","Please.indicate.your.level.of.agreement.or.disagreement....I.spend.a.great.deal.of.time.thinking.back.over.my.embarrassing.or.disappointing.moments","Please.indicate.your.level.of.agreement.or.disagreement....Philosophical.or.abstract.thinking.doesn.t.appeal.to.me.that.much","Please.indicate.your.level.of.agreement.or.disagreement....I.am.not.really.a.meditative.type.of.person","Please.indicate.your.level.of.agreement.or.disagreement....I.love.exploring.my..inner..self","Please.indicate.your.level.of.agreement.or.disagreement....My.attitudes.and.feelings.about.things.fascinate.me","Please.indicate.your.level.of.agreement.or.disagreement....I.don.t.really.care.for.introspective.or.self.reflective.thinking","Please.indicate.your.level.of.agreement.or.disagreement....I.love.analyzing.why.I.do.things","Please.indicate.your.level.of.agreement.or.disagreement....People.often.say.I.m.a..deep...introspective.type.of.person","Please.indicate.your.level.of.agreement.or.disagreement....I.don.t.care.much.for.self.analysis","Please.indicate.your.level.of.agreement.or.disagreement....I.m.very.self.inquisitive.by.nature","Please.indicate.your.level.of.agreement.or.disagreement....I.love.to.meditate.on.the.nature.and.meaning.of.things","Please.indicate.your.level.of.agreement.or.disagreement....I.often.love.to.look.at.my.life.in.philosophical.ways","Please.indicate.your.level.of.agreement.or.disagreement....Contemplating.myself.isn.t.my.idea.of.fun","During.the.past.month..when.have.you.usually.gone.to.bed.at.night....Usual.bed.time","During.the.past.month..how.long..in.minutes..has.it.usually.taken.you.to.fall.asleep.each.night....Number.of.minutes","During.the.past.month..when.have.you.usually.gotten.up.in.the.morning....Usual.getting.up.time","During.the.past.month..how.many.hours.of.actual.sleep.did.you.get.at.night...This.may.be.different.than.the.number.of.hours.you.spend.in.bed.....Hours.of.sleep.per.night","During.the.past.month..how.often.have.you.had.trouble.sleeping.because.you...cannot.get.to.sleep.within.30.minutes","During.the.past.month..how.often.have.you.had.trouble.sleeping.because.you...wake.up.in.the.middle.of.the.night.or.early.morning","During.the.past.month..how.often.have.you.had.trouble.sleeping.because.you...have.to.get.up.to.use.the.bathroom","During.the.past.month..how.often.have.you.had.trouble.sleeping.because.you...cannot.breathe.comfortably","During.the.past.month..how.often.have.you.had.trouble.sleeping.because.you...cough.or.snore.loudly","During.the.past.month..how.often.have.you.had.trouble.sleeping.because.you...feel.too.cold","During.the.past.month..how.often.have.you.had.trouble.sleeping.because.you...feel.too.hot","During.the.past.month..how.often.have.you.had.trouble.sleeping.because.you...had.bad.dreams","During.the.past.month..how.often.have.you.had.trouble.sleeping.because.you...have.pain","During.the.past.month..how.often.have.you.had.trouble.sleeping.because.of.some.other.reason..Please.describe.the.reason...Open.Ended.Response","How.often.during.the.past.month.have.you.had.trouble.sleeping.because.of.this.","During.the.past.month..how.would.you.rate.your.sleep.quality.overall.","During.the.past.month..how.often.have.you.taken.medicine..prescribed.or..over.the.counter...to.help.you.sleep.","During.the.past.month..how.often.have.you.had.trouble.staying.awake.while.driving..eating.meals..or.engaging.in.social.activity.","During.the.past.month..how.much.of.a.problem.has.it.been.for.you.to.keep.up.enough.enthusiasm.to.get.things.done.","Please.read.each.statement.and.indicate.how.much.the.statement.applied.to.you.over.the.past.week..There.are.no.right.or.wrong.answers...Do.not.spend.too.much.time.on.any.statement....I.found.it.hard.to.wind.down","Please.read.each.statement.and.indicate.how.much.the.statement.applied.to.you.over.the.past.week..There.are.no.right.or.wrong.answers...Do.not.spend.too.much.time.on.any.statement....I.was.aware.of.dryness.of.my.mouth","Please.read.each.statement.and.indicate.how.much.the.statement.applied.to.you.over.the.past.week..There.are.no.right.or.wrong.answers...Do.not.spend.too.much.time.on.any.statement....I.couldn.t.seem.to.experience.any.positive.feeling.at.all","Please.read.each.statement.and.indicate.how.much.the.statement.applied.to.you.over.the.past.week..There.are.no.right.or.wrong.answers...Do.not.spend.too.much.time.on.any.statement....I.experienced.breathing.difficulty..eg..excessively.rapid.breathing..breathlessness.in.the.absence.of.physical.exertion.","Please.read.each.statement.and.indicate.how.much.the.statement.applied.to.you.over.the.past.week..There.are.no.right.or.wrong.answers...Do.not.spend.too.much.time.on.any.statement....I.found.it.difficult.to.work.up.the.initiative.to.do.things","Please.read.each.statement.and.indicate.how.much.the.statement.applied.to.you.over.the.past.week..There.are.no.right.or.wrong.answers...Do.not.spend.too.much.time.on.any.statement....I.tended.to.over.react.to.situations","Please.read.each.statement.and.indicate.how.much.the.statement.applied.to.you.over.the.past.week..There.are.no.right.or.wrong.answers...Do.not.spend.too.much.time.on.any.statement....I.experienced.trembling..eg..in.the.hands.","Please.read.each.statement.and.indicate.how.much.the.statement.applied.to.you.over.the.past.week..There.are.no.right.or.wrong.answers...Do.not.spend.too.much.time.on.any.statement....I.felt.that.I.was.using.a.lot.of.nervous.energy","Please.read.each.statement.and.indicate.how.much.the.statement.applied.to.you.over.the.past.week..There.are.no.right.or.wrong.answers...Do.not.spend.too.much.time.on.any.statement....I.was.worried.about.situations.in.which.I.might.panic.and.make.a.fool.of.myself","Please.read.each.statement.and.indicate.how.much.the.statement.applied.to.you.over.the.past.week..There.are.no.right.or.wrong.answers...Do.not.spend.too.much.time.on.any.statement....I.felt.that.I.had.nothing.to.look.forward.to","Please.read.each.statement.and.indicate.how.much.the.statement.applied.to.you.over.the.past.week..There.are.no.right.or.wrong.answers...Do.not.spend.too.much.time.on.any.statement....I.found.myself.getting.agitated","Please.read.each.statement.and.indicate.how.much.the.statement.applied.to.you.over.the.past.week..There.are.no.right.or.wrong.answers...Do.not.spend.too.much.time.on.any.statement....I.found.it.difficult.to.relax","Please.read.each.statement.and.indicate.how.much.the.statement.applied.to.you.over.the.past.week..There.are.no.right.or.wrong.answers...Do.not.spend.too.much.time.on.any.statement....I.felt.down.hearted.and.blue","Please.read.each.statement.and.indicate.how.much.the.statement.applied.to.you.over.the.past.week..There.are.no.right.or.wrong.answers...Do.not.spend.too.much.time.on.any.statement....I.was.intolerant.of.anything.that.kept.me.from.getting.on.with.what.I.was.doing","Please.read.each.statement.and.indicate.how.much.the.statement.applied.to.you.over.the.past.week..There.are.no.right.or.wrong.answers...Do.not.spend.too.much.time.on.any.statement....I.felt.I.was.close.to.panic","Please.read.each.statement.and.indicate.how.much.the.statement.applied.to.you.over.the.past.week..There.are.no.right.or.wrong.answers...Do.not.spend.too.much.time.on.any.statement....I.was.unable.to.become.enthusiastic.about.anything","Please.read.each.statement.and.indicate.how.much.the.statement.applied.to.you.over.the.past.week..There.are.no.right.or.wrong.answers...Do.not.spend.too.much.time.on.any.statement....I.felt.I.wasn.t.worth.much.as.a.person","Please.read.each.statement.and.indicate.how.much.the.statement.applied.to.you.over.the.past.week..There.are.no.right.or.wrong.answers...Do.not.spend.too.much.time.on.any.statement....I.felt.that.I.was.rather.touchy","Please.read.each.statement.and.indicate.how.much.the.statement.applied.to.you.over.the.past.week..There.are.no.right.or.wrong.answers...Do.not.spend.too.much.time.on.any.statement....I.was.aware.of.the.action.of.my.heart.in.the.absence.of.physical.exertion..eg..sense.of.heart.rate.increase..heart.missing.a.beat.","Please.read.each.statement.and.indicate.how.much.the.statement.applied.to.you.over.the.past.week..There.are.no.right.or.wrong.answers...Do.not.spend.too.much.time.on.any.statement....I.felt.scared.without.any.good.reason","Please.read.each.statement.and.indicate.how.much.the.statement.applied.to.you.over.the.past.week..There.are.no.right.or.wrong.answers...Do.not.spend.too.much.time.on.any.statement....I.felt.that.life.was.meaningless","How.familiar.are.you.with.the.notion.of.complete.mental.silence.","At.some.time.in.my.life..I.have.experienced.complete.mental.silence.","I.believe.that.complete.mental.silence.is.possible.for.everybody...","If.you.do.not.know.how.to.intentionally.cause.yourself.to.experience.complete.mental.silence..do.you.want.to.learn.","Please.indicate.your.agreement.or.disagreement.with.the.following.statements....It.takes.too.much.effort.for.me.to.experience.complete.mental.silence.","Please.indicate.your.agreement.or.disagreement.with.the.following.statements....I.won.t.feel.emotionally.prepared.to.experience.complete.mental.silence..not.currently.and.probably.not.during.the.next.1.2.weeks.","Please.indicate.your.agreement.or.disagreement.with.the.following.statements....Descartes.said...I.think.therefore.I.am...This.is.true.for.me.","Please.indicate.your.agreement.or.disagreement.with.the.following.statements....I.am.afraid.of.what.will.happen.if.I.stop.thinking.","Please.indicate.your.agreement.or.disagreement.with.the.following.statements....I.never.slow.down.long.enough.to.experience.complete.mental.silence.","Please.indicate.your.agreement.or.disagreement.with.the.following.statements....My.life.circumstances.prevent.me.from.experiencing.complete.mental.silence..currently.and.probably.during.the.next.1.2.weeks.","Please.indicate.your.agreement.or.disagreement.with.the.following.statements....If.I.experience.complete.mental.silence.then.I.may.lose.an.important.aspect.of.who.I.am.","Please.indicate.your.agreement.or.disagreement.with.the.following.statements....I.intentionally.yearn.for.the.experience.of.complete.mental.silence.","Please.indicate.your.agreement.or.disagreement.with.the.following.statements....I.intentionally.create.favorable.conditions.to.allow.myself.to.experience.complete.mental.silence.","Please.indicate.your.agreement.or.disagreement.with.the.following.statements....I.can.intentionally.allow.myself.to.experience.complete.mental.silence.","Please.indicate.your.agreement.or.disagreement.with.the.following.statements....I.can.intentionally.cause.myself.to.experience.complete.mental.silence.","How.often.do.you..u.try..u..to.intentionally.cause.yourself.to.experience.complete.mental.silence.","Of.the.times.you.have..u.tried..u..to.experience.complete.mental.silence..about.what.percentage.of.the.time.are.you.successful..e.g..30.for.30..of.the.time.....Open.Ended.Response","Approximately.how.much.actual.time.did.your.longest.experience.of.complete.mental.silence.last.","I.have.met..in.person..someone.who.is.convincingly.familiar.with.complete.mental.silence.","How.many.people.have.you.met.who.are.convincingly.familiar.with.complete.mental.silence....Enter.0.for.none..Enter.a.number.between.1.and.1000..Enter.1001.for.1001.or.more.","I.have.experienced.complete.mental.silence.with.others.in.a.shared.context.","With.how.many.people.have.you.experience.complete.mental.silence.in.a.shared.context....Enter.0.for.none..Enter.a.number.between.1.and.1000..Enter.1001.for.1001.or.more.","I.am.able.to.teach.other.people.how.to.experience.complete.mental.silence.","How.many.people.have.you.taught.how.to.experience.complete.mental.silence....Enter.0.for.none..Enter.a.number.between.1.and.1000..Enter.1001.for.1001.or.more.","I.know.how.to.train.teachers.who.can.teach.people.how.to.experience.complete.mental.silence.","How.many.teachers.have.you.trained.who.can.teach.others.how.to.experience.complete.mental.silence....Enter.0.for.none..Enter.a.number.between.1.and.1000..Enter.1001.for.1001.or.more.","id","uid","time"
"03/27/2014 00:11:02","03/27/2014 00:42:56","Agree","Neutral","Agree","Neutral","Neutral","Neutral","Neutral","Agree","Disagree","Neutral","Neutral","Neutral","Strongly disagree","Disagree","Agree","Neutral","Strongly disagree","Strongly Agree","Agree","Strongly disagree","Agree","Strongly Agree","Strongly Agree","Neutral","03:00 AM",18,"09:30 AM",6,"Less than once a week","Once or twice a week","Once or twice a week","Not during the past month","Not during the past month","Not during the past month","Once or twice a week","Less than once a week","Less than once a week","being unable to stop thinking about present life events","Once or twice a week","Fairly bad","Less than once a week","Once or twice a week","Somewhat of a problem","Applied to me to some degree, or some of the time","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Applied to me to some degree, or some of the time","Applied to me to some degree, or some of the time","Applied to me to some degree, or some of the time","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Applied to me to some degree, or some of the time","Applied to me to some degree, or some of the time","Applied to me to some degree, or some of the time","Applied to me to a considerable degree, or a good part of time","Did not apply to me at all","Did not apply to me at all","Applied to me to some degree, or some of the time","Applied to me to a considerable degree, or a good part of time","Applied to me to some degree, or some of the time","Applied to me to some degree, or some of the time","Did not apply to me at all","I have read something about it.","Disagree somewhat","Agree somewhat","Yes, I am keenly curious","Disagree","Disagree","Agree somewhat","Disagree","Agree somewhat","Not sure","Disagree","Agree somewhat","Disagree","Disagree","Agree","1-3 times a week",0,"A moment (e.g., a second or shorter)","Agree",5,"Not sure",0,"Disagree",0,"Disagree",0,506,661,2
"03/24/2014 00:55:57","03/24/2014 01:06:30","Agree","Disagree","Neutral","Disagree","Disagree","Neutral","Disagree","Disagree","Neutral","Neutral","Neutral","Disagree","Neutral","Neutral","Neutral","Agree","Neutral","Agree","Disagree","Neutral","Disagree","Neutral","Disagree","Agree","11:30 PM",15,"08:00 AM",8,"Less than once a week","Less than once a week","Three or more times a week","Not during the past month","Not during the past month","Less than once a week","Less than once a week","Less than once a week","Not during the past month","never had trouble","Not during the past month","Very good","Less than once a week","Not during the past month","No problem at all","Applied to me to some degree, or some of the time","Applied to me to some degree, or some of the time","Did not apply to me at all","Did not apply to me at all","Applied to me to some degree, or some of the time","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Applied to me to some degree, or some of the time","Did not apply to me at all","Did not apply to me at all","Applied to me to some degree, or some of the time","Did not apply to me at all","Applied to me to some degree, or some of the time","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","The notion has crossed my mind, but I'm not sure what it means to me.","Disagree somewhat","Agree","Yes, I am moderately curious","Not sure","Agree somewhat","Agree somewhat","Agree somewhat","Agree somewhat","Agree somewhat","Agree somewhat","Not sure","Disagree somewhat","Disagree somewhat","Disagree somewhat","1-3 times a month",10,"Longer than a moment but shorter than 10 seconds","Agree",5,"Disagree",0,"Disagree",0,"Disagree",0,563,662,2
"03/22/2014 16:30:30","03/22/2014 16:39:00","Neutral","Agree","Agree","Agree","Neutral","Neutral","Disagree","Neutral","Neutral","Disagree","Neutral","Disagree","Neutral","Disagree","Disagree","Agree","Neutral","Agree","Disagree","Neutral","Agree","Disagree","Neutral","Agree","12:30 PM",15,"08:00 AM",7,"Not during the past month","Not during the past month","Not during the past month","Less than once a week","Not during the past month","Not during the past month","Not during the past month","Not during the past month","Not during the past month","","Not during the past month","Fairly good","Not during the past month","Not during the past month","Only a very slight problem","Did not apply to me at all","Applied to me to some degree, or some of the time","Did not apply to me at all","Did not apply to me at all","Applied to me to some degree, or some of the time","Applied to me to some degree, or some of the time","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Applied to me to a considerable degree, or a good part of time","Applied to me to some degree, or some of the time","Applied to me to some degree, or some of the time","Applied to me to some degree, or some of the time","Applied to me to some degree, or some of the time","Did not apply to me at all","Applied to me to some degree, or some of the time","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","The notion has crossed my mind, but I'm not sure what it means to me.","Not sure","Agree somewhat","Yes, I am moderately curious","Not sure","Disagree","Not sure","Disagree","Disagree somewhat","Disagree somewhat","Disagree","Disagree","Disagree","Not sure","Not sure","1-3 times a week",20,"Longer than a moment but shorter than 10 seconds","Agree",20,"Agree",20,"Disagree",0,"Disagree",0,587,663,2
"03/22/2014 15:57:57","03/22/2014 16:03:41","Neutral","Disagree","Neutral","Neutral","Neutral","Neutral","Agree","Agree","Disagree","Neutral","Neutral","Neutral","Disagree","Neutral","Agree","Neutral","Neutral","Agree","Neutral","Disagree","Agree","Agree","Agree","Agree","01:00 AM",30,"10:00 AM",8,"Not during the past month","Not during the past month","Less than once a week","Not during the past month","Not during the past month","Less than once a week","Once or twice a week","Less than once a week","Less than once a week","i was sick","Less than once a week","Fairly good","Not during the past month","Not during the past month","Only a very slight problem","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Applied to me to some degree, or some of the time","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","The notion has crossed my mind, but I'm not sure what it means to me.","Disagree somewhat","Agree somewhat","Yes, I am moderately curious","Not sure","Not sure","Agree somewhat","Agree somewhat","Agree somewhat","Agree somewhat","Disagree","Agree somewhat","Disagree somewhat","Disagree somewhat","Disagree","",NA,"","",NA,"",NA,"",NA,"",NA,502,664,2
"03/22/2014 14:50:22","03/22/2014 21:14:57","Disagree","Agree","Disagree","Agree","Agree","Disagree","Disagree","Agree","Agree","Disagree","Disagree","Disagree","Agree","Disagree","Agree","Agree","Disagree","Agree","Agree","Disagree","Disagree","Agree","Neutral","Disagree","12:00 PM",5,"07:00 AM",7,"Not during the past month","Less than once a week","Less than once a week","Not during the past month","Not during the past month","Not during the past month","Less than once a week","Less than once a week","Not during the past month","","Not during the past month","Fairly good","Not during the past month","Not during the past month","Only a very slight problem","Did not apply to me at all","Applied to me to some degree, or some of the time","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Applied to me to some degree, or some of the time","Did not apply to me at all","Applied to me to some degree, or some of the time","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Applied to me to some degree, or some of the time","Did not apply to me at all","I have read something about it.","Agree somewhat","Disagree somewhat","Yes, I am moderately curious","Agree somewhat","Disagree somewhat","Agree","Not sure","Agree somewhat","Agree somewhat","Disagree somewhat","Disagree somewhat","Disagree somewhat","Not sure","Disagree somewhat","1-3 times a week",10,"Longer than a moment but shorter than 10 seconds","Not sure",NA,"Disagree somewhat",NA,"Disagree",NA,"Disagree",NA,606,665,2
"03/22/2014 12:31:36","03/22/2014 12:39:04","Disagree","Agree","Agree","Strongly Agree","Agree","Disagree","Strongly Agree","Agree","Disagree","Disagree","Neutral","","Disagree","Disagree","Agree","Agree","Disagree","Agree","Neutral","Disagree","Agree","Agree","Neutral","Disagree","12:00 AM",30,"08:00 AM",6,"Less than once a week","Less than once a week","Not during the past month","Not during the past month","Not during the past month","Not during the past month","Less than once a week","Not during the past month","Not during the past month","general discomfort","Not during the past month","Fairly good","Not during the past month","Not during the past month","No problem at all","Applied to me to some degree, or some of the time","Applied to me to some degree, or some of the time","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Applied to me very much, or most of the time","Did not apply to me at all","Applied to me to some degree, or some of the time","Did not apply to me at all","Did not apply to me at all","Applied to me to some degree, or some of the time","Applied to me to some degree, or some of the time","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Applied to me to some degree, or some of the time","Applied to me to some degree, or some of the time","Applied to me to some degree, or some of the time","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","The notion has crossed my mind, but I'm not sure what it means to me.","Agree somewhat","Agree","Yes, I am moderately curious","Agree somewhat","Disagree somewhat","Agree somewhat","Disagree somewhat","Agree somewhat","Not sure","Disagree","Disagree somewhat","","Not sure","Not sure","1-3 times a month",20,"A moment (e.g., a second or shorter)","Not sure",0,"Disagree",0,"Disagree",0,"Disagree",0,628,666,2
"03/21/2014 18:15:38","03/21/2014 18:28:12","Agree","Disagree","Neutral","Strongly Agree","Neutral","Strongly disagree","Strongly Agree","Neutral","Neutral","Disagree","Strongly disagree","Strongly Agree","Strongly disagree","Neutral","Agree","Disagree","Disagree","Agree","Neutral","Strongly disagree","Neutral","Neutral","Neutral","Neutral","12:00 AM",7,"09:00 AM",9,"Not during the past month","Once or twice a week","Once or twice a week","Once or twice a week","Once or twice a week","Once or twice a week","Not during the past month","Not during the past month","Less than once a week","no trouble","Not during the past month","Fairly good","Not during the past month","Not during the past month","No problem at all","Applied to me to some degree, or some of the time","Did not apply to me at all","Did not apply to me at all","Applied to me to some degree, or some of the time","Applied to me very much, or most of the time","Applied to me to some degree, or some of the time","Applied to me to a considerable degree, or a good part of time","Did not apply to me at all","Applied to me to a considerable degree, or a good part of time","Applied to me to a considerable degree, or a good part of time","Applied to me to some degree, or some of the time","Applied to me to some degree, or some of the time","Applied to me to some degree, or some of the time","Applied to me to some degree, or some of the time","Applied to me to some degree, or some of the time","Applied to me very much, or most of the time","Applied to me to a considerable degree, or a good part of time","Applied to me to a considerable degree, or a good part of time","Applied to me to a considerable degree, or a good part of time","Applied to me to a considerable degree, or a good part of time","Applied to me to some degree, or some of the time","This is the first time I have thought about it.","Not sure","Agree somewhat","Yes, I am moderately curious","Agree somewhat","Disagree somewhat","Not sure","Not sure","Not sure","Not sure","Disagree somewhat","Not sure","Not sure","Not sure","Not sure","I don't try to cause myself to experience complete mental silence",10,"A moment (e.g., a second or shorter)","Disagree",0,"Disagree",0,"Disagree",0,"Disagree",0,662,667,2
"03/21/2014 18:09:47","03/21/2014 18:28:01","Neutral","Agree","Agree","Disagree","Neutral","Disagree","Neutral","Agree","Disagree","Neutral","Agree","Agree","Disagree","Neutral","Neutral","Agree","Neutral","Agree","Disagree","Disagree","Agree","Agree","Neutral","Neutral","01:00 AM",10,"08:45 AM",6,"Not during the past month","Less than once a week","Not during the past month","Not during the past month","Not during the past month","Not during the past month","Not during the past month","Not during the past month","Not during the past month","","","","","","","Applied to me to some degree, or some of the time","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Applied to me to some degree, or some of the time","Applied to me to some degree, or some of the time","Did not apply to me at all","Did not apply to me at all","Applied to me to some degree, or some of the time","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Applied to me to some degree, or some of the time","Did not apply to me at all","Did not apply to me at all","Applied to me to some degree, or some of the time","Did not apply to me at all","Applied to me to some degree, or some of the time","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","I have read something about it.","Agree somewhat","Agree somewhat","Yes, I am moderately curious","Disagree somewhat","Disagree","Disagree somewhat","Disagree somewhat","Agree somewhat","Disagree","Disagree","Agree somewhat","Not sure","Not sure","Not sure","4-6 times a week",50,"Longer than a moment but shorter than 10 seconds","Agree",4,"Not sure",2,"Disagree somewhat",0,"Disagree",0,575,668,2
"03/21/2014 16:53:33","03/21/2014 17:06:16","Strongly disagree","Disagree","Agree","Disagree","Neutral","Neutral","Neutral","Disagree","Neutral","Agree","Disagree","Strongly disagree","Strongly disagree","Disagree","Strongly Agree","Agree","Disagree","Agree","Neutral","Strongly disagree","Agree","Strongly Agree","Strongly Agree","Disagree","12:30 AM",5,"08:00 AM",7,"Not during the past month","Once or twice a week","Once or twice a week","Not during the past month","Less than once a week","Not during the past month","Not during the past month","Less than once a week","Not during the past month","","","Fairly good","Less than once a week","Not during the past month","No problem at all","Did not apply to me at all","Applied to me to some degree, or some of the time","Did not apply to me at all","Did not apply to me at all","Applied to me to some degree, or some of the time","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Applied to me to some degree, or some of the time","Did not apply to me at all","Did not apply to me at all","Applied to me to some degree, or some of the time","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Applied to me to some degree, or some of the time","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","I study the topic with interest.","Agree somewhat","Agree","Yes, I am keenly curious","Disagree somewhat","Disagree","Disagree somewhat","Disagree","Disagree somewhat","Not sure","Disagree","Agree somewhat","Agree","Agree somewhat","Agree somewhat","4-6 times a week",40,"Longer than a moment but shorter than 10 seconds","Agree",3,"Agree",1,"Not sure",0,"Disagree",0,513,669,2
"03/21/2014 03:09:21","03/21/2014 03:24:40","Disagree","Agree","Agree","Agree","Agree","Disagree","Agree","Agree","Disagree","Disagree","Agree","Agree","Disagree","Disagree","Agree","Neutral","Disagree","Strongly disagree","Agree","Disagree","Agree","Neutral","Agree","Agree","02:00 AM",15,"11:00 AM",10,"Less than once a week","Less than once a week","Less than once a week","Less than once a week","Less than once a week","Not during the past month","Once or twice a week","Once or twice a week","Not during the past month","n/a","Not during the past month","Fairly good","Three or more times a week","Less than once a week","Only a very slight problem","Applied to me to some degree, or some of the time","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Did not apply to me at all","Applied to me to some degree, or some of the time","Applied to me to some degree, or some of the time","Applied to me to some degree, or some of the time","Applied to me to some degree, or some of the time","Did not apply to me at all","Did not apply to me at all","Applied to me to some degree, or some of the time","Applied to me to some degree, or some of the time","Did not apply to me at all","Applied to me to some degree, or some of the time","Applied to me to some degree, or some of the time","Did not apply to me at all","Applied to me to some degree, or some of the time","Did not apply to me at all","The notion has crossed my mind, but I'm not sure what it means to me.","Disagree somewhat","Agree","Yes, I am keenly curious","Not sure","Disagree","Disagree somewhat","Disagree","Agree","Disagree","Disagree","I don't understand this question.","Not sure","Disagree","Disagree","",NA,"","",NA,"",NA,"",NA,"",NA,592,670,2
